0|000679|20170930|0.0160|20171031|20161122||20160519|||20160511
0|000680|20170930|0.0512|20171028|20170809|20170809||||20150119
0|000681|20170930|0.2321|20171031|20170830|20170830|20160129|20171027|-0.25|
0|000682|20170930|0.0357|20171030|20170807|20170807|20161010|||
0|000683|20170930|0.1300|20171026|20160405|20170807||20170711|3.30|
0|000685|20170930|0.5500|20171028|20151104|||20171123|-0.79|20150119
0|000686|20170930|0.2700|20171027|20160321||20160407|||20150119
0|000687|20170930|0.0691|20171027|20171017|20171019|20170718|20170622|40.01|20170412
0|000688|20170930|0.3123|20171026|20170817|20170821|20170906|||20160728
0|000690|20170930|0.1500|20171025|20160216||20170103|||
0|000691|20170930|-0.0211|20171023|20171121|20171123|20170428|||20170717
0|000692|20170930|-0.2160|20171028|20150714|20170619||||
0|000693|20170930|-0.2125|20171031|20160223||20160301|||
0|000695|20170930|-0.0454|20171027|20170516|20170710|20171009|20170829|-0.25|20160509
0|000697|20170930|-0.3428|20171031|20170904|20170906|20161117|20170504|48.00|20170427
0|000698|20170930|0.2160|20171031|20160226|||||
0|000700|20170930|0.1837|20171031|20160302|20171124|20171116|20170627|1.50|
0|000701|20170930|0.0479|20171028|20160318|||||
0|000702|20170930|0.0647|20171026|20170728|20170728||||20170717
0|000703|20170930|0.8300|20171020|20161111|20171128||20171124|937.55|20160309
0|000705|20170930|0.1392|20171028|20160622|||||
0|000707|20170930|0.0669|20171031|20161107|20170807|20170808|||
0|000708|20170930|0.6200|20171027|20170906|20170906||||
0|000709|20170930|0.2070|20171025|20170428|||20170907|0.02|20150119
0|000710|20170930|0.4817|20171027|20171116|20171116|20170420|20170911|-0.41|20170915
0|000711|20170930|0.2100|20171025|20171120|20171120|20170525|20171117|24.96|20170313
0|000712|20170930|0.2200|20171031|20161124|20171113|20170609|20171103|15.75|20171113
0|000713|20170930|-0.1352|20171030|20160816|||20171013|0.02|
0|000715|20170930|0.1880|20171021|20161122|||20170117|-0.02|20170717
0|000716|20170930|0.1450|20171027|20171013|20171120|20171110|20161229|-1.00|20170815
0|000717|20170930|0.7234|20171028|20171128|20171128|20160201|20170911|-770.19|20170811
0|000718|20170930|0.1770|20171027|20151130||20161221|||20160719
0|000719|20170930|0.4600|20171026|20161208||20160920|||
0|000720|20170930|-0.4493|20171031|20171128|20171128|20170822|20170619|0.20|
0|000721|20170930|-0.0080|20171027|20170630|20170630|20170619|||
0|000722|20170930|0.2000|20171028|20170110|||20170622|0.06|20150312
0|000723|20170930|0.2080|20171030|20170112||20171107|||20170119
0|000725|20170930|0.1850|20171031|20160216|20171127||20170517|-11.84|
0|000726|20170930|0.6400|20171027|20151130|||20170911|-43.73|
0|000727|20170930|-0.0609|20171028|20160711||20161117|||
0|000728|20170930|0.3000|20171028|20170525||20160608|20170824|-145.00|20150119
0|000729|20170930|0.2170|20171031|20160511|||20170110|-0.20|
0|000731|20170930|0.2291|20171024|20170307|||||
0|000732|20170930|1.1479|20171028|20160302||20160513|||
0|000733|20170930|0.3700|20171027|20160503||20170313|||
0|000735|20170930|0.1288|20171028|20171020|20171020|20170215|20170703|565.63|
0|000736|20170930|-0.3600|20171030|20171024|20171024|20160725|20161231|-39.89|20170508
0|000737|20170930|-0.4609|20171031|20170913|20170913||||20160509
0|000738|20170930|0.1601|20171027|20160127|||||
